gene_symbol	ensp_id	proximity	sn_tpm
FAM126B	9606.ENSP00000393667	3.37482109697687	3.01691
MAGEF1	9606.ENSP00000315064	3.3748849538323222	32.3394
ACYP1	9606.ENSP00000238618	3.3751858319689796	10.7051
HMG20A	9606.ENSP00000371133	3.3754669100676877	6.67037
PGRMC2	9606.ENSP00000429301	3.375491610785728	15.5236
CRLF3	9606.ENSP00000318804	3.3755032699479095	3.25118
SLC37A1	9606.ENSP00000344648	3.375505399276601	2.42683
SLC1A5	9606.ENSP00000444408	3.3756621706114824	4.43846
CCDC65	9606.ENSP00000312706	3.375668413034179	1.2647
SLC29A1	9606.ENSP00000377424	3.3758279253838257	10.1028
LDLRAD4	9606.ENSP00000352420	3.3758663931340553	9.91408
C1ORF35	9606.ENSP00000272139	3.37595681577654	6.62549
ALKBH7	9606.ENSP00000245812	3.3761253463228753	39.827
TOX	9606.ENSP00000354842	3.376504592548567	3.01842
PCDH10	9606.ENSP00000264360	3.3780440380679355	10.8042
NEK4	9606.ENSP00000233027	3.3783531515386356	7.31216
ANKRD10	9606.ENSP00000267339	3.3787612750925433	23.4507
CNPY4	9606.ENSP00000262932	3.3789438690050986	6.38344
C17ORF75	9606.ENSP00000464275	3.3793697032415295	5.46083
PTCD2	9606.ENSP00000370013	3.3799424461729024	1.66162
PIGN	9606.ENSP00000350263	3.379971009012416	1.23091
SLC37A2	9606.ENSP00000311833	3.3801062452188084	1.62535
WDR53	9606.ENSP00000328079	3.3801481082005527	3.36914
TRMT44	9606.ENSP00000374387	3.3802587288369037	1.33285
CCDC186	9606.ENSP00000358293	3.380542242067574	2.46393
CELF3	9606.ENSP00000290583	3.3807383824255752	9.569
ZBTB6	9606.ENSP00000362763	3.380809490848951	2.69917
FAM133A	9606.ENSP00000318974	3.38081404338473	2.33466
CCDC61	9606.ENSP00000471454	3.3809853510129058	4.04639
ELMSAN1	9606.ENSP00000286523	3.381017862884743	4.13906
C7ORF49	9606.ENSP00000376823	3.381075961329414	3.84966
SPAG4	9606.ENSP00000363391	3.3813425100639845	1.41636
YTHDF3	9606.ENSP00000478490	3.3813585333604506	9.0249
ITM2C	9606.ENSP00000322730	3.3817509499684903	523.053
MYO1B	9606.ENSP00000376132	3.3825339796242533	5.23393
NOA1	9606.ENSP00000264230	3.382547553173264	4.41031
PHYKPL	9606.ENSP00000310978	3.3825542983085706	5.94731
FGL2	9606.ENSP00000248598	3.383735325033072	4.82322
HINT3	9606.ENSP00000229633	3.38391330153752	36.2237
SH3TC2	9606.ENSP00000423660	3.384003425858959	3.27206
KATNAL2	9606.ENSP00000245121	3.384074255105413	3.78723
OTUD6B	9606.ENSP00000285420	3.384074936492042	6.49245
RHBDD2	9606.ENSP00000006777	3.3848143656824012	96.3077
GZF1	9606.ENSP00000338290	3.3853651398660167	9.39072
LEPROT	9606.ENSP00000483521	3.385434624372677	21.6159
TMEM57	9606.ENSP00000363463	3.3854998106397547	8.67825
TMEM65	9606.ENSP00000297632	3.386305395364425	4.80541
MIER1	9606.ENSP00000383820	3.386444878568818	4.71486
PIGF	9606.ENSP00000281382	3.386755122247407	3.19024
EMB	9606.ENSP00000302289	3.3870438253374093	2.70655
TMEM259	9606.ENSP00000349087	3.387588007123895	67.2688
CHAC1	9606.ENSP00000398105	3.388013341161819	3.76958
LRRC39	9606.ENSP00000480740	3.388152212292053	2.63802
UXS1	9606.ENSP00000283148	3.3882904480186866	9.6153
ZDHHC6	9606.ENSP00000358413	3.388625323208776	10.9528
NPIPA1	9606.ENSP00000331843	3.388635539930223	9.5847
PHACTR2	9606.ENSP00000417038	3.388872807476568	1.93339
LANCL2	9606.ENSP00000254770	3.388909800577851	10.969
UGGT2	9606.ENSP00000365938	3.389035902716466	3.11896
AMER2	9606.ENSP00000426528	3.389106758354659	21.8031
ADHFE1	9606.ENSP00000379865	3.389323460808445	12.3393
MIER2	9606.ENSP00000264819	3.3900873350414633	3.67724
TPGS2	9606.ENSP00000464780	3.3902976936826263	16.7317
HSD3B7	9606.ENSP00000297679	3.3903229786107234	5.17882
FOXP4	9606.ENSP00000362151	3.3906646856546176	6.58334
KLHL32	9606.ENSP00000358265	3.3911770013152966	12.1441
RNF26	9606.ENSP00000312439	3.3920458068475074	8.13873
SLC2A4RG	9606.ENSP00000266077	3.3921177851064224	15.3961
CDK18	9606.ENSP00000423665	3.392977854549069	98.1139
TRIM65	9606.ENSP00000269383	3.3929917840915724	9.61714
RNF121	9606.ENSP00000354571	3.393013214449877	6.52671
SOX8	9606.ENSP00000293894	3.3934072116505565	73.6013
SPATS2L	9606.ENSP00000482515	3.3937495338256136	10.2476
SYNDIG1	9606.ENSP00000366058	3.3939589405919564	16.3922
CSRNP1	9606.ENSP00000273153	3.3939997703159195	10.3771
SPRYD7	9606.ENSP00000354774	3.394160643420313	11.074
HCN2	9606.ENSP00000251287	3.3949698805756965	69.9653
PIFO	9606.ENSP00000358753	3.3952727271034586	2.97481
GLIS2	9606.ENSP00000262366	3.395697889311922	6.51873
SFMBT1	9606.ENSP00000378235	3.395909514625215	1.85886
SHROOM2	9606.ENSP00000370299	3.3959985018286964	2.18844
PSD3	9606.ENSP00000324127	3.3962800018252537	9.29907
KBTBD3	9606.ENSP00000436262	3.3966058674715347	2.53713
ZNF787	9606.ENSP00000478557	3.3967353229648314	6.91529
NHSL1	9606.ENSP00000394546	3.3968330520054657	3.37316
SNRK	9606.ENSP00000296088	3.3971432644169433	8.14274
HS1BP3	9606.ENSP00000305193	3.3972198404849943	3.84474
ZNF346	9606.ENSP00000350869	3.3972778487166977	4.18826
PRDM8	9606.ENSP00000339764	3.397621811002951	3.07362
ARL14EP	9606.ENSP00000282032	3.3977252432609935	4.75561
RALGPS1	9606.ENSP00000259351	3.3978790076272487	6.19009
NSG1	9606.ENSP00000388823	3.398201385817485	13.9031
ABHD12	9606.ENSP00000365725	3.3982757162337087	54.506
FAM168B	9606.ENSP00000387051	3.398296476257905	51.5558
ABHD6	9606.ENSP00000420315	3.398585246699957	13.1487
TSPAN3	9606.ENSP00000267970	3.3986033986033988	73.3102
PDAP1	9606.ENSP00000222968	3.3986044137884797	43.7106
FHL3	9606.ENSP00000362107	3.399473563705161	8.83294
LACTB	9606.ENSP00000261893	3.399502009083318	4.38697
CIART	9606.ENSP00000290363	3.399683694164979	4.88419
PSKH1	9606.ENSP00000291041	3.399693383706376	9.18245
SLAIN1	9606.ENSP00000400921	3.400668277709805	63.4274
SLC1A1	9606.ENSP00000262352	3.4008056086258476	9.52555
SLC35A1	9606.ENSP00000358565	3.4012872318837912	15.0102
NKAIN1	9606.ENSP00000362841	3.4013698596057775	6.11159
MT1X	9606.ENSP00000377995	3.4014370672666074	213.045
CHD6	9606.ENSP00000362330	3.4015402566434787	5.58155
MTERF4	9606.ENSP00000480378	3.4019854332354336	7.26101
CTNNAL1	9606.ENSP00000320434	3.402017974043037	4.5357
ZNF142	9606.ENSP00000398798	3.4020764135580537	4.8041
RIPPLY2	9606.ENSP00000358703	3.4021739752738496	7.53585
SPAG8	9606.ENSP00000340982	3.4023168494375344	3.55408
PPP1R16A	9606.ENSP00000292539	3.4025220279863984	15.9992
ETAA1	9606.ENSP00000272342	3.402603287352558	3.05921
MORC4	9606.ENSP00000347821	3.4026837012415436	3.0391
PLIN4	9606.ENSP00000301286	3.402852049910874	6.63573
ANO4	9606.ENSP00000376703	3.4028521703022334	5.3003
PRR12	9606.ENSP00000394510	3.403116235342247	5.48825
ZXDC	9606.ENSP00000374359	3.4036880975348986	5.58282
SLC36A1	9606.ENSP00000243389	3.4040156235025445	2.59921
ADARB2	9606.ENSP00000370713	3.404503003229755	12.1563
LYRM7	9606.ENSP00000368688	3.4045039323451576	8.58911
SHISA6	9606.ENSP00000390084	3.40473888896255	9.70399
ANKRD46	9606.ENSP00000429015	3.404744247212996	13.3905
TYW5	9606.ENSP00000346627	3.4048562022693467	3.24344
CADM2	9606.ENSP00000384193	3.404912087942955	17.7609
NANP	9606.ENSP00000302441	3.40533159353835	1.00021
PUSL1	9606.ENSP00000368318	3.405486523590898	7.148
SLC4A1AP	9606.ENSP00000479964	3.405553231552065	14.9247
ATRNL1	9606.ENSP00000347152	3.405600145174356	1.7539
CELF6	9606.ENSP00000287202	3.4056294396021114	9.18127
GATSL2	9606.ENSP00000484732	3.405910273390192	3.24938
VGLL4	9606.ENSP00000404251	3.406549293373357	4.33441
SCARF2	9606.ENSP00000477564	3.406613521649862	1.93504
GAS7	9606.ENSP00000407552	3.406771082915994	36.0113
CLEC9A	9606.ENSP00000348074	3.406776179929213	1.92923
SLC12A6	9606.ENSP00000346112	3.406932282664469	5.97196
CA8	9606.ENSP00000314407	3.4072191458692833	2.5155
AQP11	9606.ENSP00000318770	3.407438191081123	2.34118
ADAM11	9606.ENSP00000200557	3.4074544945854317	4.13704
ANKRD52	9606.ENSP00000267116	3.407508181722405	8.95714
LARP6	9606.ENSP00000299213	3.40766009340411	25.1059
SMPX	9606.ENSP00000368808	3.407839880138102	1.39608
R3HDM4	9606.ENSP00000355385	3.407902333351411	21.8883
SLC24A3	9606.ENSP00000333519	3.408107806030286	5.1589
CBLN1	9606.ENSP00000219197	3.4084021969739613	8.35876
XRRA1	9606.ENSP00000339918	3.40853967638171	1.59678
PYCR2	9606.ENSP00000342502	3.4087348134501916	60.9211
NPM3	9606.ENSP00000359128	3.408758747127327	5.0606
MTURN	9606.ENSP00000324204	3.408951026190442	1135.08
LAPTM4A	9606.ENSP00000175091	3.4090529773983014	88.2743
CYS1	9606.ENSP00000371234	3.409625572652815	3.00045
LSMEM1	9606.ENSP00000323304	3.4096884968478314	1.67257
RBM11	9606.ENSP00000383421	3.4103897450712415	4.8278
ARID5B	9606.ENSP00000279873	3.410672729512514	4.42391
SLC9A8	9606.ENSP00000416418	3.4106819789874585	5.25154
NRM	9606.ENSP00000259953	3.410996500468867	2.69424
PCSK7	9606.ENSP00000325917	3.411147252855995	4.49698
RPUSD4	9606.ENSP00000298317	3.4111644812751822	7.24315
SLC39A6	9606.ENSP00000269187	3.41133873471237	20.0093
ANKS1A	9606.ENSP00000353518	3.4113435644586643	10.677
PRTFDC1	9606.ENSP00000318602	3.4114527263284913	19.8871
ZDHHC16	9606.ENSP00000377357	3.4114859318156663	7.77364
TMEM39A	9606.ENSP00000326063	3.411680153377219	3.14874
SLC6A8	9606.ENSP00000253122	3.4117682864909677	45.5689
TPST1	9606.ENSP00000302413	3.412192584005733	13.9228
AEN	9606.ENSP00000331944	3.4125829166786925	4.59888
PIRT	9606.ENSP00000462046	3.4127548912450205	10.3177
BHLHE22	9606.ENSP00000318799	3.4131027985985636	1.37507
FAM131A	9606.ENSP00000373360	3.4132569432842317	7.90974
STK19	9606.ENSP00000364482	3.413902904120688	7.91316
ANKRD12	9606.ENSP00000262126	3.414117335452258	5.3421
FOXP1	9606.ENSP00000484803	3.414123720315341	2.55736
DUSP28	9606.ENSP00000385885	3.414294409588913	3.36809
AVEN	9606.ENSP00000306822	3.4143722040832873	7.43756
LYNX1	9606.ENSP00000479586	3.414449565907599	39.4448
FRMD4B	9606.ENSP00000381549	3.414480083454598	7.28128
PCDH15	9606.ENSP00000363068	3.4149306999591147	1.66808
DIRAS3	9606.ENSP00000360020	3.4150308492786845	3.10565
SLC12A7	9606.ENSP00000264930	3.4152509482608124	11.9139
NARF	9606.ENSP00000309899	3.415291973542274	8.95741
TTC25	9606.ENSP00000478589	3.415377223148499	1.59523
TBRG4	9606.ENSP00000258770	3.415695333478614	13.8657
PGPEP1	9606.ENSP00000269919	3.4158661442264124	13.0114
GPR158	9606.ENSP00000365529	3.416096214826697	4.48152
FOXN2	9606.ENSP00000343633	3.4164558002316427	6.91459
ANKIB1	9606.ENSP00000265742	3.4166051928512164	20.3699
GSTCD	9606.ENSP00000422354	3.4167153855255687	1.64395
CDH23	9606.ENSP00000381768	3.416721589649863	3.2031
OXR1	9606.ENSP00000405424	3.417031099573674	9.35626
PRLHR	9606.ENSP00000239032	3.4171607149628906	1.47497
PIGX	9606.ENSP00000296333	3.4174636762666863	10.6027
TMEM204	9606.ENSP00000454945	3.4177896419497507	11.0203
CDKL5	9606.ENSP00000369325	3.418143624637714	1.85357
ZFAND1	9606.ENSP00000220669	3.418217939290736	9.41607
YPEL2	9606.ENSP00000312272	3.4183657068246323	12.173
DRAM2	9606.ENSP00000286692	3.418395516267922	11.2574
FAT3	9606.ENSP00000432586	3.4184281635706224	1.45711
RBM12B	9606.ENSP00000382239	3.4186083260530538	1.82765
ZNF292	9606.ENSP00000358590	3.4186083260530538	3.16797
NUDT1	9606.ENSP00000380241	3.4186417757618823	4.75064
NUDT15	9606.ENSP00000258662	3.41880216292465	8.6243
NAT9	9606.ENSP00000350467	3.4189134003585195	14.9014
ALDH8A1	9606.ENSP00000265605	3.4189134003585195	2.37886
NRBP2	9606.ENSP00000414055	3.418919539737884	68.2076
ABHD16A	9606.ENSP00000379282	3.419008770034737	21.3824
GOLT1B	9606.ENSP00000229314	3.4192746963043064	14.6236
CXADR	9606.ENSP00000284878	3.4193609377954246	3.85053
ZNF629	9606.ENSP00000262525	3.420215168850363	5.77371
ZNF501	9606.ENSP00000482632	3.420215168850363	1.46029
ALG14	9606.ENSP00000359224	3.420416455422428	1.6845
GLTSCR1	9606.ENSP00000379946	3.4206697056932196	3.70641
LHFPL4	9606.ENSP00000287585	3.420728576200376	5.46969
DHRSX	9606.ENSP00000334113	3.420861871566097	4.33922
KCNK4	9606.ENSP00000444948	3.4209166880315487	1.13273
ABHD4	9606.ENSP00000414558	3.4215337429565693	13.7516
ZNF639	9606.ENSP00000325634	3.4217035410570054	4.55006
FAM19A4	9606.ENSP00000295569	3.4218398425560226	1.52969
FAM120C	9606.ENSP00000364324	3.4219414213269506	3.82396
ZNF44	9606.ENSP00000348419	3.4221576481532456	2.48325
FDXACB1	9606.ENSP00000260257	3.4221656285375985	1.08896
EGFL8	9606.ENSP00000378888	3.422855526996084	21.5154
ERGIC2	9606.ENSP00000353270	3.423186076049854	6.68956
DMRT2	9606.ENSP00000371686	3.423273795862026	1.12859
GPBP1	9606.ENSP00000264779	3.423345355585665	31.8839
MDM1	9606.ENSP00000302537	3.4233695810490095	3.99261
PDE9A	9606.ENSP00000291539	3.423494298827144	11.1522
WDR73	9606.ENSP00000387982	3.423624541821564	2.88411
ENOX1	9606.ENSP00000261488	3.4242769568741718	6.1406
RP2	9606.ENSP00000218340	3.4243481381597602	2.80825
MXRA7	9606.ENSP00000348050	3.424954192160246	20.1774
RUNDC3B	9606.ENSP00000337732	3.4253499990126963	5.06011
CPNE2	9606.ENSP00000290776	3.4253838079273997	15.8178
KLHDC8B	9606.ENSP00000327468	3.425496223108455	15.8495
SLC25A39	9606.ENSP00000366299	3.4257838582733102	40.2226
TBC1D22B	9606.ENSP00000362590	3.4262142163495546	5.63138
DMKN	9606.ENSP00000342012	3.4264127431382096	1.67496
ARVCF	9606.ENSP00000263207	3.426420570139342	7.84724
RASSF7	9606.ENSP00000380713	3.4273392004903886	4.01456
WDR90	9606.ENSP00000293879	3.4279753097723544	2.37995
PLK5	9606.ENSP00000466248	3.4280704005474645	1.14985
LMBRD1	9606.ENSP00000359609	3.4280718275824498	51.1187
FAAH2	9606.ENSP00000364035	3.428167346021946	1.2076
HTATIP2	9606.ENSP00000392985	3.4281996542783766	13.8609
DNAJC12	9606.ENSP00000225171	3.4282493904233324	16.3957
UHRF1BP1	9606.ENSP00000192788	3.4283173727994187	2.40376
YDJC	9606.ENSP00000292778	3.4288065647529287	11.2229
EPDR1	9606.ENSP00000199448	3.429392107089549	25.602
PARP10	9606.ENSP00000325618	3.4295451099258223	7.44432
KNOP1	9606.ENSP00000219837	3.4295565678347573	3.12912
MT1E	9606.ENSP00000307706	3.4295947264463007	226.765
RMND1	9606.ENSP00000356272	3.4298479619314497	6.83027
PNKD	9606.ENSP00000273077	3.430032507993052	23.7259
SLC6A13	9606.ENSP00000339260	3.4301210974475698	4.22682
SCAMP5	9606.ENSP00000355387	3.4306437967748167	53.7286
GPBP1L1	9606.ENSP00000347224	3.4309391108351868	13.3224
TMCC1	9606.ENSP00000376930	3.4310176826015706	7.1016
SOX21	9606.ENSP00000366144	3.431133980475163	7.06265
CCHCR1	9606.ENSP00000379566	3.4312287113787203	5.68504
ARL6IP6	9606.ENSP00000315357	3.4315199551294993	6.39456
ERG	9606.ENSP00000414150	3.4315466070630176	2.68551
NXN	9606.ENSP00000337443	3.4318574111106854	4.94225
DGCR6L	9606.ENSP00000248879	3.4323321295426643	49.5112
MGP	9606.ENSP00000228938	3.4324077445789847	9.79945
MOB3A	9606.ENSP00000349575	3.4326217152737595	9.37446
VAT1L	9606.ENSP00000303129	3.433436123160126	16.8421
ARRDC4	9606.ENSP00000268042	3.4335529691566844	12.86
FOXF1	9606.ENSP00000262426	3.4335882685554573	3.48532
TDRD10	9606.ENSP00000357465	3.4339018312227365	1.43783
ZFHX4	9606.ENSP00000430497	3.4342157553731796	2.26116
EPB41L4A	9606.ENSP00000261486	3.434346913343531	1.36254
ANXA13	9606.ENSP00000262219	3.4349527315044712	1.47225
RNF149	9606.ENSP00000295317	3.4350584834936546	9.86193
DAGLA	9606.ENSP00000257215	3.435067170522658	3.6117
KDELC1	9606.ENSP00000365172	3.435145410278494	1.39995
PXK	9606.ENSP00000348472	3.4352400610672595	31.1837
SLC22A5	9606.ENSP00000245407	3.4353114174358583	5.83523
WDR49	9606.ENSP00000311343	3.435379686869876	1.60708
WDR13	9606.ENSP00000365919	3.435379686869876	25.7851
UBN2	9606.ENSP00000418648	3.4353840283828494	2.88396
SLC35E1	9606.ENSP00000470652	3.4357991568625024	5.93039
FRA10AC1	9606.ENSP00000360488	3.4358832121994403	9.99117
CABP1	9606.ENSP00000317310	3.4359983800706217	6.44711
DACT3	9606.ENSP00000375783	3.4361333859590792	22.8225
RNF212	9606.ENSP00000389709	3.4362499719881834	1.11274
CCDC47	9606.ENSP00000225726	3.4362775549098967	23.8693
DEDD2	9606.ENSP00000470082	3.4364496607232273	12.4253
KIAA0753	9606.ENSP00000355250	3.4366271024105486	3.20961
CAMTA1	9606.ENSP00000306522	3.436763617749193	10.1475
KLHDC9	9606.ENSP00000356990	3.4367897329175756	14.1595
FAM184B	9606.ENSP00000265018	3.4369345566924467	1.12902
ZSCAN21	9606.ENSP00000292450	3.43743499016601	4.72412
CTXN3	9606.ENSP00000368758	3.4376293842787016	5.27931
SLC44A1	9606.ENSP00000363852	3.4376424880853715	37.3507
ARV1	9606.ENSP00000312458	3.4376424880853715	17.4707
IZUMO4	9606.ENSP00000378712	3.4376456983166888	15.6882
PYCRL	9606.ENSP00000220966	3.4378119603283652	6.15787
CMTM4	9606.ENSP00000333833	3.4378904055711947	31.7701
GPRIN1	9606.ENSP00000305839	3.438330828156465	2.77238
TPCN1	9606.ENSP00000448083	3.4384800250943193	24.4068
NEK11	9606.ENSP00000372857	3.4384908576234055	4.82905
NOMO2	9606.ENSP00000477502	3.438491462908777	1.25087
TRIM67	9606.ENSP00000355613	3.438530005032253	1.08035
CAMTA2	9606.ENSP00000412886	3.4385343064762806	19.3151
DAZAP2	9606.ENSP00000448051	3.4386676383687895	107.433
HSF4	9606.ENSP00000264009	3.438674318328268	14.7191
BFSP1	9606.ENSP00000367104	3.438674318328268	1.40873
ZC2HC1A	9606.ENSP00000263849	3.4391702657429866	6.90596
MRGPRF	9606.ENSP00000309782	3.4393750660767455	1.12499
CIB2	9606.ENSP00000258930	3.4401543728840145	6.33752
ZIC1	9606.ENSP00000282928	3.440492689752359	4.13671
CLEC4A	9606.ENSP00000229332	3.440845876621548	1.73976
SEL1L3	9606.ENSP00000382767	3.4408885957997004	1.77972
MACROD2	9606.ENSP00000217246	3.4412618480330446	1.30578
ANXA9	9606.ENSP00000357943	3.442044967810693	3.43873
FOXF2	9606.ENSP00000259806	3.4421648890483487	5.0767
SPNS2	9606.ENSP00000333292	3.442227616147612	27.8273
ZNF239	9606.ENSP00000307774	3.442300699289885	2.1238
PODXL2	9606.ENSP00000345359	3.4425598731554423	52.6033
FRY	9606.ENSP00000445043	3.442901197256397	4.29193
FRYL	9606.ENSP00000351113	3.442901197256397	8.84313
MXD3	9606.ENSP00000401867	3.443176143461055	2.26607
FAM212A	9606.ENSP00000329735	3.443230365712584	4.03058
MT1H	9606.ENSP00000330587	3.4433976453035418	7.65009
CLDND1	9606.ENSP00000421226	3.4434796880908025	289.796
ZC3H10	9606.ENSP00000257940	3.4436066501283893	1.22604
SLC25A43	9606.ENSP00000217909	3.4438220894780844	3.2872
NTAN1	9606.ENSP00000287706	3.4438964595344093	22.7658
ZBTB37	9606.ENSP00000356674	3.4440934531339966	2.01726
MTBP	9606.ENSP00000303398	3.4441562636569194	1.23676
KIAA0586	9606.ENSP00000346359	3.4442137691816903	2.15325
TAPT1	9606.ENSP00000385347	3.444270537132834	11.6615
PALM3	9606.ENSP00000344996	3.4451369293511362	1.22472
USP32	9606.ENSP00000300896	3.445147785967734	8.05724
ARMC7	9606.ENSP00000245543	3.445193577039503	3.78022
N4BP2L2	9606.ENSP00000382328	3.445456925433214	7.24017
RPS6KL1	9606.ENSP00000346644	3.4460653899897005	7.70195
FAM206A	9606.ENSP00000363753	3.446171985298511	10.5177
CHIC2	9606.ENSP00000263921	3.446245916010503	5.90022
FAM214A	9606.ENSP00000443598	3.4464026507505383	5.60192
NAALAD2	9606.ENSP00000432481	3.4464569642114684	4.82195
CCDC59	9606.ENSP00000256151	3.4473072003447305	9.98997
FGD6	9606.ENSP00000344446	3.4474629451375187	1.25124
ARPIN	9606.ENSP00000350075	3.4476806868479493	6.9132
KAZN	9606.ENSP00000365198	3.4478274109155027	13.0683
EMX2	9606.ENSP00000450962	3.447979021292439	2.08228
ETNPPL	9606.ENSP00000296486	3.4480569506290824	86.7645
FAM96A	9606.ENSP00000300030	3.448209324327302	10.3887
TRPM3	9606.ENSP00000366314	3.448319057468546	4.91797
AKIRIN1	9606.ENSP00000392678	3.448512159040808	39.802
SH3RF3	9606.ENSP00000309186	3.4488501440165438	2.79321
POU3F4	9606.ENSP00000362296	3.4489856502839307	3.20411
SNX22	9606.ENSP00000323435	3.449306506882193	26.7535
CCDC134	9606.ENSP00000255784	3.449550649783035	1.0337
ZNF16	9606.ENSP00000276816	3.4497971520608823	2.64216
MFSD5	9606.ENSP00000442688	3.4500466268847516	9.6122
SLC39A11	9606.ENSP00000445829	3.4502133906533805	4.76836
C21ORF2	9606.ENSP00000381047	3.4504056753412264	16.9191
SLC8A2	9606.ENSP00000236877	3.4504241490179366	2.55328
CFAP36	9606.ENSP00000342699	3.450448229836332	25.9653
DNAJC14	9606.ENSP00000350223	3.4506206620288356	9.0857
PLXDC1	9606.ENSP00000323927	3.450683430804151	4.76687
SLC5A6	9606.ENSP00000310208	3.451029332916609	13.8888
PEPD	9606.ENSP00000244137	3.4510829222701274	29.5963
DESI1	9606.ENSP00000263256	3.45124358817771	24.1664
CORO2A	9606.ENSP00000343746	3.4513086484905124	1.5508
DIP2A	9606.ENSP00000392066	3.4522487353092917	10.1509
ECM2	9606.ENSP00000344758	3.452695483945484	2.00536
C5ORF24	9606.ENSP00000378427	3.4530347201921323	11.1422
CLIC2	9606.ENSP00000358460	3.453191481665618	3.53138
ZHX3	9606.ENSP00000312222	3.453195800690028	13.0136
NKRF	9606.ENSP00000442308	3.4534973881133504	6.66581
KTI12	9606.ENSP00000360676	3.453560315261962	4.02938
HSD17B11	9606.ENSP00000351035	3.453686531186927	13.6058
ABCG4	9606.ENSP00000481728	3.4542033121117766	3.30109
ZNF174	9606.ENSP00000268655	3.4542188118510397	4.57343
SLC2A12	9606.ENSP00000275230	3.4542424781315098	2.27822
ANO10	9606.ENSP00000292246	3.4544036404457437	8.11928
RALGPS2	9606.ENSP00000356607	3.4546687218589156	1.51656
QRICH1	9606.ENSP00000378830	3.455396998321774	12.2436
SPIN2B	9606.ENSP00000335008	3.455470425799123	3.48409
PRIMA1	9606.ENSP00000376848	3.455749919693215	12.512
SHISA7	9606.ENSP00000365503	3.4560934215845474	7.11918
FAM89B	9606.ENSP00000431459	3.4561020376623213	17.318
PHF23	9606.ENSP00000322579	3.4566351460650386	14.6488
GPATCH11	9606.ENSP00000386772	3.4569814671227714	8.98224
CCDC85B	9606.ENSP00000311695	3.4571412391911567	96.0507
WDFY1	9606.ENSP00000233055	3.4571757000021686	9.55698
ZNF497	9606.ENSP00000311183	3.4572301435507544	1.22804
MTO1	9606.ENSP00000402038	3.4572308683983812	2.18133
CDK16	9606.ENSP00000276052	3.4573987920804874	26.6891
CMTM5	9606.ENSP00000344819	3.4577331518072736	59.513
MYO1D	9606.ENSP00000324527	3.458011793898562	7.58548
DTD2	9606.ENSP00000312224	3.4581135086852406	9.09262
SLC4A8	9606.ENSP00000405812	3.458192993796709	7.3468
RASL10B	9606.ENSP00000474230	3.458327735057991	14.9734
AMIGO1	9606.ENSP00000358880	3.458327806456363	7.38411
BTN3A2	9606.ENSP00000348751	3.458575897802361	6.81841
CYB561	9606.ENSP00000376702	3.459006563757794	5.73505
FADS3	9606.ENSP00000278829	3.4591445900555327	21.8739
CASKIN2	9606.ENSP00000325355	3.4594619939447524	14.8713
METRNL	9606.ENSP00000315731	3.4596331073835875	6.31585
KLF11	9606.ENSP00000307023	3.45972372880063	2.00007
ACP6	9606.ENSP00000463574	3.460085169404339	1.62949
ZNF395	9606.ENSP00000340494	3.4601832276250883	10.133
MN1	9606.ENSP00000304956	3.4602307005649076	4.34372
KIAA1468	9606.ENSP00000381198	3.460770125374166	5.94441
AEBP1	9606.ENSP00000223357	3.46104610063198	22.8937
METTL13	9606.ENSP00000354920	3.4612888617568993	6.92473
FAM161A	9606.ENSP00000385158	3.4613113694518396	2.34432
GLIPR1L2	9606.ENSP00000448248	3.461339291400205	2.84831
SLC30A9	9606.ENSP00000264451	3.461710313826652	17.4534
ANXA4	9606.ENSP00000377833	3.4619450332999993	10.162
SGTB	9606.ENSP00000370395	3.462199355246684	9.19394
FAM208B	9606.ENSP00000328426	3.4623795626088825	4.03317
ACSF2	9606.ENSP00000401831	3.4624196438533685	6.60213
WWC2	9606.ENSP00000384222	3.4625139730460286	4.9637
CD320	9606.ENSP00000301458	3.4625660749685165	24.0526
PXDN	9606.ENSP00000252804	3.4626336820595753	2.64109
DDAH1	9606.ENSP00000284031	3.4626800562641193	59.0541
URB2	9606.ENSP00000258243	3.462859130218373	1.4587
FAM174B	9606.ENSP00000329040	3.463868635853717	4.64877
CCDC66	9606.ENSP00000378167	3.464069815491388	3.94616
ALPK1	9606.ENSP00000398048	3.4642222166121286	1.04408
DHRS4L2	9606.ENSP00000334801	3.464243158381498	5.27618
APEH	9606.ENSP00000296456	3.464331655067211	22.315
TEF	9606.ENSP00000266304	3.464733404574174	15.0556
SCML1	9606.ENSP00000369380	3.4653096666009118	4.91485
TSNAXIP1	9606.ENSP00000457241	3.465751660202185	2.42481
PEAR1	9606.ENSP00000344465	3.4658954425929114	3.89278
CYGB	9606.ENSP00000293230	3.465921970723243	6.27093
CSRP2	9606.ENSP00000310901	3.4660052719421284	19.695
SLC30A7	9606.ENSP00000359130	3.466083486801719	2.10673
SLC30A6	9606.ENSP00000368648	3.466083486801719	3.01507
SAMSN1	9606.ENSP00000285670	3.4660876759045918	2.6646
SLC9A7	9606.ENSP00000480916	3.4665017797417006	4.25855
GPRASP1	9606.ENSP00000445683	3.4665408616873976	17.7997
LST1	9606.ENSP00000365261	3.46662064975769	9.70914
TMEM119	9606.ENSP00000376553	3.4666422953622735	5.62267
PSD2	9606.ENSP00000274710	3.4667927957994467	51.2872
TBX6	9606.ENSP00000378650	3.467073063518165	1.21522
PCTP	9606.ENSP00000268896	3.4673630341982773	4.90175
